n,Budget,MaxValue,MaxValueDP,MaxValueDP Running Time,2-Approximation,2-Approximation Running Time,MinCostDP,MinCostDP Running Time,FPTAS,FPTAS Running Time
450,144878,1000,199228,198313323,199191,81448,199228,444566338,199062,411941263
450,140741,1000,199468,196250342,199468,81422,199468,367391565,199297,361322873
450,82281,998,158994,98410572,158954,78415,158994,495627061,158860,518026327
450,206272,1000,214499,246524058,214499,80648,214499,466551379,214282,511383625
450,84820,999,151915,100498791,151874,78818,151915,523083727,151793,411747189
450,179316,998,214948,244556993,214940,80864,214948,366031964,214731,359845529
450,127450,997,185015,152138257,185015,80391,185015,573424960,184849,465369465
450,204696,998,220953,243124460,220953,78608,220953,465010293,220727,608785510
450,14625,998,73509,16903432,73358,74640,73509,386058401,73448,370121123
450,221138,1000,220244,378862454,220244,110532,220244,491792735,220018,468292155
450,142299,1000,204705,230822473,204669,87621,204705,411948851,204546,371598686
450,95606,1000,171087,119011852,171040,78749,171087,516017101,170967,405081629
450,23166,999,77143,66317248,77055,75058,77143,378114023,77076,379719411
450,3475,996,33912,3971977,33886,80181,33912,442451592,33887,371175963
450,164256,999,204367,313431700,204367,93075,204367,409843501,204158,362261805
450,176585,1000,209488,324230488,209450,78469,209488,460879457,209306,461301611
450,199916,1000,234426,351413380,234406,80141,234426,396763394,234208,384012524
450,169321,998,213541,202274557,213535,83308,213541,540779804,213343,468452889
450,26709,999,86675,30697137,86531,75475,86675,427058012,86599,362197687
450,5466,998,40988,7020249,40852,73437,40988,640788159,40954,349290633
450,85874,999,161352,129106369,161352,80865,161352,376935778,161218,376456338
450,109700,1000,180293,132360977,180253,81571,180293,506495611,180161,455122991
460,25711,995,87628,85421048,87579,86054,87628,457507893,87562,388121749
460,66543,997,140685,80577328,140680,79399,140685,545574957,140573,521096343
460,118445,1000,193116,149535456,193046,79648,193116,512245850,192968,538717088
460,206961,999,227397,253891586,227392,80709,227397,484937597,227166,540215603
460,66949,998,143682,81398513,143682,82495,143682,544957157,143561,478015064
460,107683,1000,176143,189609049,176093,83028,176143,528103648,176001,428163830
460,203224,997,223099,272443883,223099,82284,223099,447983368,222866,477438936
460,73709,998,154041,143408050,154037,81154,154041,542838032,153916,425105078
460,125307,1000,202620,173829873,202599,92751,202620,398668072,202461,378322737
460,143951,998,202574,334958535,202562,85095,202574,394456025,202392,393467645
460,67432,1000,141939,82044479,141893,82482,141939,536579455,141832,629468596
460,131500,999,193853,162289538,193849,82431,193853,450956162,193690,541389055
460,116702,996,183370,144601333,183366,86425,183370,529016977,183227,423024314
460,25716,998,92293,50577428,92290,102084,92293,394520597,92224,390044673
460,99357,998,170283,120722076,170271,78196,170283,529206023,170147,527724294
460,177203,997,216132,221680715,216118,78462,216132,479862905,215919,540525441
460,202631,998,230660,408006928,230628,82949,230660,398210567,230433,389299908
460,224762,1000,229263,387265576,229250,82924,229263,491413669,229027,429048769
460,109510,995,188398,156444220,188369,84273,188398,592976149,188247,370319736
460,24470,999,97207,29635920,97085,75426,97207,432519684,97128,534752910
460,190903,998,221698,233076495,221680,80738,221698,488731275,221493,541847040
460,18728,996,75984,22380548,75957,75930,75984,560781074,75928,502352293
460,197577,999,230627,307229804,230576,81235,230627,490805030,230403,425458162
460,172332,1000,217000,235761055,216982,80671,217000,443923625,216798,531365657
460,10209,995,57788,12031986,57780,76108,57788,450952689,57740,390422416
460,17143,998,70840,20854150,70712,83019,70840,560607620,70788,537782685
460,113512,1000,191235,138790177,191216,83690,191235,524467863,191088,425223231
460,121788,999,189906,175129118,189891,159881,189906,472919249,189748,488304723
460,164281,1000,214159,256169254,214154,79473,214159,510261306,213981,424096277
460,29879,1000,95811,35867226,95740,76140,95811,424463568,95742,509856910
460,39938,998,114467,47873865,114444,75061,114467,544405455,114377,431056946
460,66889,999,140245,103263798,140213,78966,140245,393713314,140122,382556230
460,51216,1000,122466,62402291,122462,83157,122466,532947430,122371,537784526
460,181076,999,218098,224851651,218091,84296,218098,488411034,217892,532244872
460,184528,997,227115,225367929,227115,104141,227115,484690609,226907,540947346
460,184983,998,215173,383221025,215173,82859,215173,401809595,214950,393008084
460,15138,998,68563,18300963,68544,77778,68563,565465657,68508,640404137
460,111485,1000,187859,135644026,187852,79197,187859,464382312,187704,425399716
460,49944,997,119326,81938727,119304,79297,119326,392847211,119224,391114224
460,86847,999,163843,104799032,163814,79049,163843,514256475,163700,540649428
460,143504,1000,212814,183541463,212809,83201,212814,499788394,212639,521413281
460,30151,1000,101256,36656499,101186,75329,101256,558196830,101180,432824972
460,172638,1000,226967,233785963,226966,87582,226967,466804551,226760,483624374
460,201718,998,225608,301078327,225603,81292,225608,496389161,225375,435963494
460,134911,999,198357,187272103,198340,80287,198357,458510797,198193,473732132
460,87580,996,161160,160899587,161145,81112,161160,528844151,161027,425022058
460,59026,994,129556,71071570,129546,78974,129556,417673450,129454,521456572
460,6466,998,46420,7654043,46400,77781,46420,578638272,46382,430895804
460,178797,999,214363,242545589,214354,84165,214363,465772543,214162,477038146
460,31601,1000,99508,40299875,99452,116043,99508,495411186,99433,535884900
460,1682,998,21653,1805961,21510,79308,21653,559076081,21634,432379636
460,185477,1000,231847,249150470,231847,80672,231847,454955339,231648,429653194
460,45384,998,117349,75448478,117349,78258,117349,402766820,117255,381075566
460,196523,1000,235669,389876333,235659,79935,235669,512668330,235469,436651855
460,7923,997,48762,9592784,48762,83167,48762,431543914,48721,629279467
460,194541,992,222425,237683310,222415,125879,222425,423686711,222215,536551971
460,118456,1000,188251,144479788,188251,79888,188251,515764887,188095,537084125
460,48916,1000,117554,58305009,117469,77473,117554,542028079,117457,484035664
460,148789,999,206734,243099315,206734,83092,206734,521229503,206544,430448870
460,35271,998,105561,41963796,105553,74927,105561,424684507,105477,514971855
460,15908,998,70436,19603328,70420,95062,70436,554151517,70386,431996884
460,38848,998,107078,47889224,107078,78950,107078,410632042,106995,510464260
460,161591,1000,214849,199665498,214844,87867,214849,489819485,214666,538864242
460,83123,990,156085,103316422,156073,80058,156085,516279066,155960,541929772
460,148965,995,213528,182084090,213501,80311,213528,500068785,213351,522312365
460,195907,1000,235360,240919511,235346,79416,235360,485966071,235155,542600244
460,157913,1000,212625,194988809,212613,79867,212625,492008353,212454,534592928
460,165793,999,218377,202475399,218372,79056,218377,494631518,218180,509160626
460,9954,997,52842,11754720,52743,78333,52842,564355017,52805,428696752
460,214360,999,240540,288753081,240540,85323,240540,446261306,240293,527754748
460,224997,1000,228527,276906775,228527,82031,228527,466399165,228280,534349400
460,20760,1000,76548,25075017,76548,74300,76548,553499853,76488,430017499
460,9775,1000,58961,11686418,58953,73609,58961,430025091,58926,542284037
460,75130,999,151114,95393194,151061,81028,151114,530410432,150994,539449625
460,221030,1000,238416,271222485,238416,82636,238416,470985928,238180,519425331
460,173832,1000,225185,218284272,225162,86316,225185,491227977,224996,547444501
460,103270,998,173182,126800712,173182,79964,173182,518621945,173035,536437806
460,5270,997,40313,5968147,40313,74448,40313,462753793,40282,389867546
460,128830,1000,195317,302569240,195317,82838,195317,398744287,195158,388945512
460,224258,998,230196,385530781,230196,80518,230196,493906387,229945,428034101
460,202979,998,231848,273262464,231837,80448,231848,447454247,231628,536766995
460,231902,998,241398,284950521,241388,87478,241398,460006701,241150,557402765
460,229770,998,239499,451679245,239495,159102,239499,404071901,239253,386476603
460,98740,997,173579,122261450,173564,81037,173579,530545377,173448,623867049
460,27946,997,98980,33672116,98947,83967,98980,494015167,98904,430721411
460,86428,1000,169627,126060724,169567,82963,169627,495788237,169503,495648413
460,43665,1000,108353,52489808,108353,78519,108353,495826531,108260,539030593
460,27326,999,90277,32355103,90156,78576,90277,547187748,90211,424331510
460,77252,998,148213,114860453,148207,88453,148213,386995297,148081,382206326
460,49724,999,127023,60131559,126979,76950,127023,537533407,126921,521778697
460,218078,1000,224226,271450348,224216,89518,224226,465150048,223994,539452628
460,115842,998,186030,140886589,186008,80143,186030,512533047,185873,536064332
460,141316,1000,208142,171819853,208126,79123,208142,508406321,207981,519900533
460,103593,999,183078,128789750,183073,80270,183078,518128939,182923,426967198
460,211359,993,230766,284511529,230747,84111,230766,410431217,230530,527778143
460,61748,1000,137770,74224097,137743,83194,137770,563440084,137663,461537913
460,146918,994,204555,222264362,204555,104598,204555,476972102,204365,498396032
460,127983,995,197104,212781111,197093,81516,197104,527968385,196942,432319991
460,71474,999,141140,108053215,141113,78701,141140,423739574,141031,401549335
460,98171,998,174164,123436444,174158,98177,174164,506567246,174022,550529097
470,215409,999,240600,382886333,240578,81997,240600,422460107,240376,390392900
470,207494,1000,236361,406597796,236321,88205,236361,540473864,236138,553643287
470,115271,1000,184157,143035085,184131,81791,184157,531201207,184012,556449440
470,32867,998,103185,40718237,103185,92576,103185,662601930,103107,393223306
470,87555,1000,172442,127719714,172404,90142,172442,487673616,172312,447905298
470,204190,999,230119,276958651,230100,81930,230119,440583937,229883,546933376
470,47312,998,120248,57484801,120212,80207,120248,565268909,120152,568212176
470,99448,999,179396,138200142,179309,95225,179396,539926622,179258,563021553
470,51862,999,128473,64023006,128447,84497,128473,552447220,128372,508618105
470,127340,999,192774,214557936,192731,85687,192774,522442496,192616,565209644
470,88470,1000,169766,110737472,169766,80114,169766,549098567,169631,557281128
470,118324,999,193623,147011509,193623,80819,193623,534009038,193476,556760169
470,212087,1000,234092,264912210,234082,81858,234092,490886674,233864,557186528
470,210848,1000,213649,417720682,213649,81141,213649,521828948,213429,558335250
470,50340,997,119671,62381979,119641,81909,119671,572133276,119573,445643849
470,120934,1000,199655,166677543,199623,84288,199655,494914264,199505,460147276
470,149780,998,208259,203521585,208191,82154,208259,471046988,208081,554718254
470,99256,1000,182677,124144410,182587,90772,182677,544691997,182532,560536781
470,158008,1000,229236,205036740,229199,88104,229236,514193811,229045,565500055
470,224660,998,244225,395417306,244206,84531,244225,517263326,243983,517922482
470,6721,1000,46949,7848340,46909,77852,46949,522135298,46911,562348767
470,210706,997,231472,418255616,231463,81382,231472,525728868,231230,460290653
470,21080,1000,71576,40306772,71522,83047,71576,417848932,71522,402804419
470,156661,1000,218144,309553752,218140,93993,218144,643019380,217957,399940323
470,135629,996,200919,182867406,200915,80218,200919,481413998,200751,453813315
470,1765,993,17788,1964630,17692,75238,17788,423225942,17770,524305381
470,110005,998,185769,252037225,185729,79782,185769,458127562,185615,403368274
470,30877,998,96776,38106164,96776,77636,96776,577756149,96695,532869059
470,220699,998,231739,394106828,231722,141815,231739,511780054,231497,453330033
470,157498,998,214139,213046232,214128,108363,214139,471013610,213960,555399928
470,96770,995,175110,120320027,175046,98318,175110,531999752,174955,555711980
470,213400,999,241887,266442274,241870,76075,241887,486780825,241664,562832622
470,30520,1000,96921,37484977,96896,71275,96921,565830049,96843,540893180
470,90733,999,175220,113601028,175190,74407,175220,530441537,175089,563081936
470,55996,999,134680,69529360,134627,80849,134680,552449122,134569,570451930
470,169245,996,221242,213504592,221219,77621,221242,524833657,221052,551044554
470,110766,996,183955,138241838,183933,75322,183955,525660730,183806,558042064
470,89273,997,163418,121835177,163390,96650,163418,532310466,163287,570607882
470,77078,995,149170,95644885,149118,79078,149170,535293316,149058,543781622
470,190694,1000,222853,355657696,222837,89883,222853,426143822,222639,401764546
470,194284,1000,214583,358514434,214548,77484,214583,517749441,214379,555554923
470,62040,997,137672,77382443,137619,74104,137672,555097298,137570,449720759
470,230096,999,224819,305961803,224817,77746,224819,422014545,224575,548797127
470,57277,1000,131977,71551156,131977,95799,131977,549998237,131874,565775643
470,37224,999,102497,45985676,102465,71044,102497,560260455,102411,555884053
470,89162,1000,178333,111708188,178284,74721,178333,551095303,178202,502675152
470,55615,998,131125,132378862,131100,99853,131125,561344572,131011,450902266
470,153050,998,210559,210857934,210533,73751,210559,481555037,210384,557553024
470,47013,997,125748,57528868,125677,78084,125748,555180357,125661,455930823
470,42254,996,120613,51685919,120613,74416,120613,421060870,120510,527188116
470,165894,998,227471,320058162,227452,75783,227471,527239865,227270,446271798
470,26046,999,97767,32194807,97767,71008,97767,419572627,97693,521555137
